var,construct,sub,first_val,first_val_label,form
YPSY4C03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"속이 자주 메슥거린다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부를 하면 배가 아플 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"입맛이 없을 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"자주 피곤하다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"숨쉬기 어려울 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"자주 열이 나는 것처럼 느껴진다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4D01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"주위에 사람들이 많으면 어색하다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4D02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"부끄럼을 많이 탄다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 하고 있는 공부의 의미와 목적을 분명히 안다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부란 도전해 볼만한 것이라고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY6A06,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"인습에 얽매이지 않는 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A07,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"자화자찬의 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY6A08,본인을 잘 표현하는 단어를 원하는 만큼 자유롭게 선택해 주십시오.,"가식적인 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",0,선택 안 함,m
YPSY4E01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"기운이 별로 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2A07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부할 때 정신적으로 힘이 난다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"아침에 일어나면 수업 들으러 학교에 가고 싶다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부를 잘한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부에 있어 누구에게도 뒤지지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A11,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부에 자신이 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A12,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 어려운 과제도 충분히 해결할 만한 능력이 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A13,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부할 때 내 주변의 다른 모든 것을 잊어버린다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A14,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부를 시작하면 푹 빠진다  / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY4B04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"별 것 아닌 일로 싸우곤 한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4B05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"하루 종일 화가 날 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4B06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"아무 이유 없이 울 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4C01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"깊이 잠들지 못하고 자다가 잠에서 깨곤 한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YINT2B05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부에 신경 쓰고 싶지 않다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부를 왜 해야 하는지 관심도 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부를 열심히 해야 하는 이유를 모르겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부하고 싶은 의욕이 생기지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부하는 것이 즐겁지 않다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"수업을 듣거나 모둠활동을 하면서 유쾌함을 느끼지 못한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B11,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"학교에서 생활하면서 행복함을 느끼지 못한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B12,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"점수가 잘 나온다 해도 기쁘지 않다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B13,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"시험기간이라도 공부에 전념하지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B14,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"스스로 알아서 공부하지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B15,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"수업에 적극적으로 참여하지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2B16,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"스스로 알아서 학습계획을 짜본 적이 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부를 하면 뿌듯해진다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부를 통해 자아실현을 할 수 있다고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부할 때 힘이 나고 활기가 생긴다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YINT2A06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 공부할 때 에너지가 생긴다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY4A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"칭찬을 받거나 벌을 받아도 금방 다시 주의가 산만해진다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"문제를 풀 때 문제를 끝까지 읽지 않는 편이다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"오랫동안 집중해야 하는 과제는 하고 싶지 않다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"연필이나 지우개 등 학용품을 잘 잃어버린다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"주의를 기울이지 않아서 실수를 하거나 사고를 낸다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"공부할 때 차분하게 앉아 있기 힘들다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4A07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"글자를 잘 빠뜨리고 쓰는 편이다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내 미래의 직업에 대해 많은 관심을 두지 못하고 있는 것 같다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 바라는 직업에 대해 별로 생각하지 않는다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 정말 끌리는 일을 찾지 못하겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3B01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 직업에 필요한 요건에 대해 아는 것이 거의 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3B02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 원하는 분야의 일을 하기 위해 어떻게 시작해야 할지 모르겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3B03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 하고 싶은 일을 위해 나 자신을 준비하는데 어려움을 겪고 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR3B04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 학교에서 어떤 과목을 이수해야 할지 모르겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY4B02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"남이 하는 일을 방해할 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4B03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"내가 원하는 것을 못하게 하면 따지거나 덤빈다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3C03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 뭐가 되고 싶은지에 대해 자주 공상하지만 실제로 아직 직업을 선택하지는 못했다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3C04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"직업을 선택할 때 고려해야 할 것이 너무 많아 직업을 결정하는 것이 어렵다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3C05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"사람들이 자신이 하고 싶은 일에 어떻게 그렇게 확신을 갖는지 나는 이해할 수 없다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 나에게 만족한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4D03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"다른 사람들에게 내 의견을 분명하게 말하기 어렵다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4D04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"수줍어한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY4D05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"사람들 앞에 나서기를 싫어한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A05,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 자랑스러워할 만한 것이 별로 없다고 느낀다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A06,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"때때로 나는 내가 쓸모없는 존재로 느껴진다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A07,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 남들만큼의 일은 할 수 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A08,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 나를 좀 더 존중할 수 있었으면 좋겠다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A09,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 실패자라고 느끼는 경향이 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A10,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 나에 대해 긍정적인 태도를 지니고 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YFUR3C02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 직업 선택을 계속 바꾸고 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY4B01,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"작은 일에도 트집을 잡을 때가 있다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,m
YPSY3A02,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"때때로 나는 내가 어디에도 소용없는 사람이라고 생각한다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY3A03,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 장점이 많다고 느낀다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YPSY3A04,다음 각 문항에 대하여 자신에게 해당되는 항목에 응답해 주십시오.,"나는 내가 적어도 다른 사람만큼 가치 있는 사람이라고 느낀다 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,전혀 그렇지 않다,h
YFUR4B02,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,수입(임금)이 많다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B03,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,사회적 명예(위신)가 높다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B04,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,국가/사회에 기여할 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B08,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,가족과 함께 지내는 시간이 보장된다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B09,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,여러 사람들과 어울려 일할 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B10,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,직장 동료와의 경쟁이 심하지 않다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B11,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,자율적으로 일할 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B12,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,다양한 경험을 할 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B05,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,자신의 소질과 적성을 살릴 수 있다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B06,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,일하는 환경이 쾌적하다 / 미세먼지,1,전혀 중요하지 않다,m
YFUR4B07,직업을 선택할 때 다음의 요인들이 얼마나 중요하다고 생각하십니까?,시간적으로 여유가 있다 / 미세먼지,1,전혀 중요하지 않다,m
YEDU1C02,지난 학기(2021년도 1학기) 원격수업에 얼마나 만족하십니까?,"원격수업 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,매우 불만족,m
YALL1C03,현재 자신이 하고 있는 아르바이트에 대해서 얼마나 만족하십니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,전혀 만족하지 않는다,h
YEDU1C01,지난 학기(2021년도 1학기) 등교수업에 얼마나 만족하십니까?,"원격수업 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,매우 불만족,m
YALL1A01,(남자만 응답) 귀하의 병역관계는 다음 중 어디에 해당됩니까?,통제할 수 없는 나쁜 상황에 대한 부정적인 생각들을 결국에는 흘려버릴 것이다  / 주말(하루 평균),1,병역을 마치지 않았다(미필),h
YSVL3A05,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,누군가를 괴롭히는 아이를 거든다.  / 미세먼지,1,전혀 하지 않는다,m
YSVL3A13,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,"누군가 괴롭힘을 당하는 상황이 생겼을 때, 보통 그 자리에없는 편이다. / 미세먼지",1,전혀 하지 않는다,m
YSVL3A12,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭히는 행동을 중지하려고 노력한다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A11,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭히는 행동을 하는 아이들에게 그만하라고 말한다. / 미세먼지,1,전혀 하지 않는다,m
YPHY1A00,또래 친구들과 비교해 볼 때 건강 상태가 어떻다고 생각합니까?,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다 / 주말(하루 평균),1,전혀 건강하지 않다,h
YSVL3A01,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,누군가를 괴롭히는 행동을 먼저 시작한다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A02,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,다른 아이들도 괴롭히는 행동에 참여하도록 끌어들인다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A15,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,누군가 괴롭힘을 당하는 상황에서 누구의 편도 들지 않는다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A14,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,누군가 괴롭힘을 당하는 상황에 엮이지 않으려고 한다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A09,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,"누군가 어떤 아이를 괴롭힐 때, “본 떼를 보여줘”라고 말하며옆에서 부추긴다.  / 미세먼지",1,전혀 하지 않는다,m
YSVL3A08,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭히는 상황을 보면서 웃는다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A07,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭히는 상황을 구경하기 위해 그 주변으로 간다.  / 미세먼지,1,전혀 하지 않는다,m
YSVL3A10,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭힘 당하는 아이를 위로해 주거나 선생님에게 괴롭힘 당한 것에 대해 말하라고 용기를 준다.  / 미세먼지,1,전혀 하지 않는다,m
YSVL3A06,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,괴롭힘 당하는 아이가 도망가지 못하게 붙잡아두는 것과 같은 방법으로 괴롭히는 아이를 도와준다. / 미세먼지,1,전혀 하지 않는다,m
YSVL3A03,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,다른 친구들을 괴롭힐 새로운 방법을 늘 찾는다.  / 미세먼지,1,전혀 하지 않는다,m
YSVL3A04,귀하는 다음과 같은 행동을 얼마나 자주하는지 응답해 주십시오.,누군가 어떤 아이를 괴롭히기 시작하면 나도 같이 괴롭힌다. / 미세먼지,1,전혀 하지 않는다,m
YEDU1A00,지난 학기(조사년도 1학기) 학교생활에 얼마나 만족하십니까?,"굿즈(응원봉, 캐릭터, 플래카드, 인형 등) 만들기 또는 구입하기 / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",1,매우 불만족,m
YJOB1A07,현재 일하고 있는 직업(직장)은 귀하가 원했던 직장입니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 그렇지 않다,h
YJOB1A02,현재 자신의 직장(직업)생활에 대하여 얼마나 만족하십니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,전혀 만족하지 않는다,h
YDIS2B00,귀하는 일상생활을 할 때 안전을 최우선적으로 생각하십니까?,본인 / 미세먼지,1,전혀 그렇지 않다,m
YDIS2A00,우리 사회가 안전을 최우선적으로 중시한다고 생각하십니까?,본인 / 미세먼지,1,전혀 그렇지 않다,m
YJOB1A04,현재 직업(직장)에서 지위는 다음 중 어디에 해당됩니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,상용근로자,h
YJOB1C01,앞으로 직장(직업)을 옮길 의사(이직 의사)가 있습니까?,발전가능성 / 주말(하루 평균),1,전혀 이직할 의사가 없다,h
YSVL2C01,그러한 행동이 있었다면 누가 주로 그런 행동을 했습니까?,욕설이나 무시하는 말 등 심한 말을 하였다 / 미세먼지,1,주로 아버지가,m
YSVL2C02,그러한 행동이 있었다면 누가 주로 그런 행동을 했습니까?,손으로 때리거나 발로 찼다 / 미세먼지,1,주로 아버지가,m
YDIS3A01,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,자연재난 / 폭염⋅한파,1,전혀 모른다,m
YDIS3A02,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,"자연재난 / 풍수해
(태풍, 홍수, 호우, 해일 등)",1,전혀 모른다,m
YFAM3B00,형제자매 순서에서 본인일 경우 본인을 선택해 주십시오.,"주말(하루 평균) / 교외 공식 동아리(청소년수련관, 사회복지관 등에서 지원하는 모임)",-,번째(전체 형제자매 중 본인의 출생 순서),h
YDIS3A09,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,사회재난 / 화재 및 폭발사고,1,전혀 모른다,m
YDIS3A08,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,"사회재난 / 건축물 붕괴
(건물, 도로, 기반시설 등)",1,전혀 모른다,m
YDIS3A07,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,사회재난 / 감염병 유행,1,전혀 모른다,m
YDIS3A03,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,자연재난 / 지진,1,전혀 모른다,m
YJOB1A01,현재 일하고 있는 직장(직업)은 어느 지역에 있습니까?,자신의 성적(수능/내신) / 주말(하루 평균),1,서울,h
YDIS3A05,다음의 재난발생 시의 행동요령을 얼마나 알고 계십니까?,자연재난 / 산불,1,전혀 모른다,m
